threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.9_pr>50,ssp245,2098,27,25,20,0,32,54,10,20,38,23,53,50,3,29,16,58,21,41,8,27,26,24,19,0,32,54,10,20,37,23,50,48,3,27,16,58,20,37,8,25,9,6,5,0,6,11,4,5,8,7,9,7,1,6,5,9,7,8,2,5,5,10,8,0,12,9,3,6,11,6,7,20,3,6,5,21,5,9,4,7,2.89,4.0,3.8,0.0,5.33,4.91,2.5,4.0,4.62,3.29,5.56,6.86,3.0,4.5,3.2,6.44,2.86,4.62,4.0,5.0,27.75,26.0,7.500000000000001,53.1,26.85,24.5,7.500000000000001,50.400000000000006,6.0,6.0,1.9000000000000001,9.0,7.85,6.5,3.0,12.800000000000011,4.069000000000001,4.0,2.824,5.648000000000001
rzsm>0.9_pr>50,ssp245,2099,1,8,26,1,16,38,8,19,29,47,46,46,34,39,23,42,21,60,18,77,0,7,26,0,14,36,8,18,27,45,46,44,31,37,20,42,16,59,17,76,0,2,6,0,1,7,2,5,6,8,9,8,4,6,4,8,4,7,4,11,0,4,8,0,14,11,6,6,7,10,10,13,20,13,8,9,6,21,6,21,0.0,3.5,4.33,0.0,14.0,5.14,4.0,3.6,4.5,5.62,5.11,5.5,7.75,6.17,5.0,5.25,4.0,8.43,4.25,6.91,29.95,27.5,7.300000000000001,48.30000000000002,28.45,26.5,6.300000000000001,47.30000000000002,5.1,5.5,0.9000000000000001,8.100000000000001,9.65,8.5,3.6000000000000005,20.1,5.1530000000000005,5.055,3.1500000000000004,7.8180000000000005
rzsm>0.9_pr>80,ssp245,2015,26,19,46,0,11,8,7,13,7,11,30,2,19,28,4,23,69,11,1,8,23,19,46,0,11,8,7,12,7,8,29,2,18,26,3,22,67,9,0,8,5,4,7,0,2,2,2,3,1,2,6,1,3,6,1,4,9,2,0,2,6,7,11,0,7,6,5,5,7,6,9,2,8,7,3,6,21,5,0,5,4.6,4.75,6.57,0.0,5.5,4.0,3.5,4.0,7.0,4.0,4.83,2.0,6.0,4.33,3.0,5.5,7.44,4.5,0.0,4.0,17.15,11.0,1.9000000000000001,31.600000000000023,16.25,10.0,1.8000000000000003,30.700000000000024,3.1,2.0,0.9000000000000001,6.100000000000001,6.3,6.0,1.8000000000000003,9.200000000000003,4.276,4.415,1.8000000000000003,6.613
rzsm>0.9_pr>80,ssp245,2016,0,6,20,3,10,23,5,5,0,6,13,16,11,50,24,14,56,23,19,14,0,5,18,2,9,23,5,5,0,3,11,15,8,47,24,13,53,23,18,14,0,1,3,1,2,3,2,1,0,1,3,3,2,8,6,3,11,3,3,4,0,5,10,2,6,13,3,5,0,3,5,7,6,9,6,8,11,9,14,5,0.0,5.0,6.0,2.0,4.5,7.67,2.5,5.0,0.0,3.0,3.67,5.0,4.0,5.88,4.0,4.33,4.82,7.67,6.0,3.5,15.9,13.5,2.7,26.600000000000037,14.8,12.0,1.8000000000000003,26.300000000000033,3.0,3.0,0.9000000000000001,6.200000000000003,6.35,6.0,1.8000000000000003,11.200000000000003,4.227,4.415,1.8000000000000003,6.1670000000000025
rzsm>0.9_pr>80,ssp245,2017,15,26,3,0,43,18,15,21,0,18,20,21,16,22,8,19,13,9,0,21,15,24,3,0,42,17,14,21,0,18,20,21,16,22,7,19,12,9,0,21,3,5,1,0,6,4,3,4,0,3,5,5,3,3,1,5,4,2,0,4,7,6,3,0,14,7,6,8,0,9,8,8,8,13,7,5,6,5,0,8,5.0,4.8,3.0,0.0,7.0,4.25,4.67,5.25,0.0,6.0,4.0,4.2,5.33,7.33,7.0,3.8,3.0,4.5,0.0,5.25,15.4,17.0,0.0,22.400000000000006,15.05,16.5,0.0,22.200000000000003,3.05,3.0,0.0,5.0,6.4,7.0,0.0,9.400000000000006,4.218999999999999,4.585,0.0,7.0
rzsm>0.9_pr>80,ssp245,2018,42,7,22,2,0,6,16,27,1,2,10,9,12,4,7,45,32,22,3,11,41,7,22,2,0,5,13,26,0,2,9,8,10,4,7,45,31,21,3,11,7,1,5,1,0,1,3,5,0,1,2,2,3,1,2,9,8,4,1,2,8,7,6,2,0,5,7,7,0,2,5,6,4,4,4,8,8,10,3,7,5.86,7.0,4.4,2.0,0.0,5.0,4.33,5.2,0.0,2.0,4.5,4.0,3.33,4.0,3.5,5.0,3.88,5.25,3.0,5.5,14.0,9.5,1.9000000000000001,33.000000000000014,13.35,8.5,1.8000000000000003,32.000000000000014,2.9,2.0,0.9000000000000001,7.100000000000001,5.15,5.5,1.8000000000000003,8.0,3.8875,4.165,1.8000000000000003,5.5360000000000005
rzsm>0.9_pr>80,ssp245,2019,30,15,24,0,5,24,11,12,14,6,10,4,14,14,0,0,41,9,0,2,29,14,24,0,5,20,10,12,13,6,10,2,14,12,0,0,40,7,0,2,5,2,5,0,2,5,3,2,3,1,3,1,3,4,0,0,4,1,0,1,12,7,8,0,3,5,4,9,5,6,4,2,6,5,0,0,19,7,0,2,5.8,7.0,4.8,0.0,2.5,4.0,3.33,6.0,4.33,6.0,3.33,2.0,4.67,3.0,0.0,0.0,10.0,7.0,0.0,2.0,11.75,10.5,0.0,24.60000000000001,11.0,10.0,0.0,24.500000000000007,2.25,2.0,0.0,5.0,5.2,5.0,0.0,9.300000000000004,3.7879999999999994,3.665,0.0,7.0
rzsm>0.9_pr>80,ssp245,2020,9,64,28,3,1,6,20,18,14,11,12,15,16,30,10,4,52,20,19,20,7,63,27,3,0,5,19,18,14,9,10,15,16,29,10,4,51,20,18,20,2,9,6,1,0,1,5,4,3,3,2,3,4,7,3,1,9,5,4,5,5,20,8,3,0,5,7,7,6,4,5,5,7,8,6,4,11,7,6,7,3.5,7.0,4.5,3.0,0.0,5.0,3.8,4.5,4.67,3.0,5.0,5.0,4.0,4.14,3.33,4.0,5.67,4.0,4.5,4.0,18.6,15.5,3.9000000000000004,32.20000000000003,17.9,15.5,3.9000000000000004,31.20000000000003,3.85,3.5,1.0,7.200000000000003,6.55,6.0,3.9000000000000004,8.300000000000004,4.1305,4.07,3.0,5.067000000000001
rzsm>0.9_pr>80,ssp245,2021,7,28,30,0,4,1,13,25,8,29,9,21,47,13,7,42,9,6,0,24,7,26,28,0,3,0,13,24,8,28,8,18,47,13,7,41,9,5,0,23,2,5,6,0,1,0,2,6,2,7,2,5,7,2,1,8,3,2,0,5,4,9,6,0,3,0,7,8,6,7,6,4,9,10,7,13,3,3,0,7,3.5,5.2,4.67,0.0,3.0,0.0,6.5,4.0,4.0,4.0,4.0,3.6,6.71,6.5,7.0,5.12,3.0,2.5,0.0,4.6,16.15,11.0,0.9000000000000001,31.200000000000017,15.4,11.0,0.0,29.30000000000002,3.3,2.0,0.0,7.0,5.6,6.0,0.0,9.100000000000001,3.8949999999999996,4.0,0.0,6.521
rzsm>0.9_pr>80,ssp245,2022,17,2,1,0,22,13,11,17,13,3,16,12,20,23,43,37,14,18,4,41,17,2,0,0,22,12,10,16,13,2,15,10,20,23,43,36,14,16,4,41,6,1,0,0,4,4,2,4,2,1,2,2,3,5,4,8,3,3,1,4,4,2,0,0,8,6,6,7,9,2,8,7,10,6,30,6,9,6,4,23,2.83,2.0,0.0,0.0,5.5,3.0,5.0,4.0,6.5,2.0,7.5,5.0,6.67,4.6,10.75,4.5,4.67,5.33,4.0,10.25,16.35,15.0,1.9000000000000001,37.400000000000006,15.8,14.5,1.8000000000000003,36.50000000000001,2.95,3.0,0.9000000000000001,5.100000000000001,7.65,6.0,1.8000000000000003,11.300000000000018,4.705,4.635,1.8000000000000003,7.775000000000004
rzsm>0.9_pr>80,ssp245,2023,7,7,25,5,22,10,5,5,32,36,25,27,24,20,6,22,30,30,10,14,7,5,25,5,22,6,5,5,29,36,22,26,23,20,6,22,27,29,10,14,3,1,4,2,4,2,2,1,4,6,5,5,4,4,1,4,4,5,2,3,3,5,8,3,7,4,3,5,10,11,6,10,7,6,6,7,9,14,6,10,2.33,5.0,6.25,2.5,5.5,3.0,2.5,5.0,7.25,6.0,4.4,5.2,5.75,5.0,6.0,5.5,6.75,5.8,5.0,4.67,18.1,21.0,5.0,30.200000000000003,17.2,21.0,5.0,29.0,3.3,4.0,1.0,5.0,7.0,6.5,3.0,10.100000000000001,4.970000000000001,5.1,2.5,6.300000000000001
rzsm>0.9_pr>80,ssp245,2024,6,4,28,0,6,4,8,31,1,6,36,13,16,8,37,8,31,3,27,21,4,4,28,0,6,4,7,29,0,6,34,11,15,7,36,8,31,3,27,20,1,1,6,0,2,1,2,3,0,1,7,3,3,1,6,2,5,1,5,5,4,4,8,0,4,4,5,16,0,6,8,6,6,7,10,5,13,3,8,7,4.0,4.0,4.67,0.0,3.0,4.0,3.5,9.67,0.0,6.0,4.86,3.67,5.0,7.0,6.0,4.0,6.2,3.0,5.4,4.0,14.7,8.0,2.8000000000000003,31.500000000000007,14.0,7.5,2.7,31.300000000000004,2.75,2.0,0.9000000000000001,6.0,6.2,6.0,2.7,10.300000000000004,4.3985,4.0,2.7,6.280000000000001
rzsm>0.9_pr>80,ssp245,2025,13,11,14,4,5,16,8,6,12,26,10,14,9,13,5,23,9,6,9,17,13,10,14,4,2,13,8,6,12,25,9,14,9,13,5,23,9,6,8,14,2,3,4,2,1,4,4,2,3,4,2,3,2,2,1,6,2,2,2,4,7,6,6,2,2,4,2,4,6,15,6,6,6,10,5,6,5,4,5,7,6.5,3.33,3.5,2.0,2.0,3.25,2.0,3.0,4.0,6.25,4.5,4.67,4.5,6.5,5.0,3.83,4.5,3.0,4.0,3.5,11.5,10.5,5.0,17.60000000000001,10.85,9.5,4.9,14.900000000000013,2.75,2.0,1.9000000000000001,4.0,5.7,6.0,2.0,7.300000000000004,3.9915,3.915,2.0,6.275
rzsm>0.9_pr>80,ssp245,2026,22,11,13,1,20,28,14,0,0,15,18,41,0,9,8,21,29,24,0,9,21,11,12,0,20,27,13,0,0,15,18,41,0,9,8,19,28,23,0,9,5,2,3,0,3,6,3,0,0,4,2,8,0,4,2,5,6,4,0,2,7,6,6,0,10,8,8,0,0,6,11,14,0,3,6,5,11,9,0,6,4.2,5.5,4.0,0.0,6.67,4.5,4.33,0.0,0.0,3.75,9.0,5.12,0.0,2.25,4.0,3.8,4.67,5.75,0.0,4.5,14.15,13.5,0.0,28.1,13.7,12.5,0.0,27.1,2.95,3.0,0.0,6.0,5.8,6.0,0.0,11.0,3.6019999999999994,4.1,0.0,5.842000000000001
rzsm>0.9_pr>80,ssp245,2027,23,51,37,0,1,18,13,10,12,6,11,6,4,30,0,46,15,16,0,11,20,51,35,0,0,18,13,8,12,6,10,6,4,30,0,45,15,16,0,10,5,10,7,0,0,3,3,2,2,2,2,2,2,6,0,9,3,4,0,2,6,10,8,0,0,7,5,5,7,3,6,4,2,8,0,13,7,6,0,7,4.0,5.1,5.0,0.0,0.0,6.0,4.33,4.0,6.0,3.0,5.0,3.0,2.0,5.0,0.0,5.0,5.0,4.0,0.0,5.0,15.5,11.5,0.0,37.90000000000001,14.95,11.0,0.0,36.000000000000014,3.2,2.0,0.0,7.200000000000003,5.2,6.0,0.0,8.200000000000003,3.5715000000000003,4.165,0.0,5.190000000000001
rzsm>0.9_pr>80,ssp245,2028,5,13,51,5,0,2,3,10,12,17,19,34,1,15,16,18,40,21,9,28,5,11,49,4,0,0,3,9,10,17,17,34,0,14,14,18,38,21,8,27,2,2,9,1,0,0,1,3,3,3,6,7,0,2,3,3,10,4,1,4,3,8,8,4,0,0,3,4,4,11,4,8,0,10,5,9,8,6,8,13,2.5,5.5,5.44,4.0,0.0,0.0,3.0,3.0,3.33,5.67,2.83,4.86,0.0,7.0,4.67,6.0,3.8,5.25,8.0,6.75,15.95,14.0,1.9000000000000001,34.60000000000001,14.95,12.5,0.0,34.400000000000006,3.2,3.0,0.0,7.200000000000003,5.8,5.5,0.0,10.100000000000001,4.08,4.335,0.0,6.775
rzsm>0.9_pr>80,ssp245,2029,0,13,19,4,24,4,0,4,8,14,32,24,35,18,44,11,49,8,19,21,0,11,19,4,23,4,0,4,8,13,31,23,35,17,44,11,49,7,19,21,0,3,3,1,4,1,0,2,2,3,5,5,7,3,8,2,8,1,3,6,0,4,7,4,7,4,0,2,5,6,16,8,8,6,8,8,18,7,12,5,0.0,3.67,6.33,4.0,5.75,4.0,0.0,2.0,4.0,4.33,6.2,4.6,5.0,5.67,5.5,5.5,6.12,7.0,6.33,3.5,17.55,16.0,3.6000000000000005,35.90000000000001,17.15,15.0,3.6000000000000005,35.90000000000001,3.35,3.0,0.9000000000000001,7.100000000000001,6.75,6.5,1.8000000000000003,12.400000000000006,4.4750000000000005,4.8,1.8000000000000003,6.33
rzsm>0.9_pr>80,ssp245,2030,9,15,18,0,3,20,11,33,11,10,7,46,19,11,31,32,42,4,8,25,9,15,17,0,2,19,11,31,9,8,6,46,17,11,30,31,42,4,8,25,2,5,3,0,1,4,3,7,3,2,3,7,4,4,7,5,8,1,2,8,5,4,7,0,2,7,6,7,3,4,2,13,5,3,6,10,14,4,5,7,4.5,3.0,5.67,0.0,2.0,4.75,3.67,4.43,3.0,4.0,2.0,6.57,4.25,2.75,4.29,6.2,5.25,4.0,4.0,3.12,17.75,13.0,3.9000000000000004,33.90000000000001,17.05,13.0,3.8000000000000003,32.100000000000016,3.95,3.5,1.0,7.100000000000001,5.7,5.0,2.0,10.300000000000004,3.872500000000001,4.0,2.0,5.723000000000001
rzsm>0.9_pr>80,ssp245,2031,5,11,23,8,19,40,33,7,21,39,4,7,13,0,25,17,33,30,17,9,5,11,21,8,19,40,32,7,20,39,3,7,12,0,22,13,29,30,17,9,2,3,4,2,4,6,8,3,6,6,1,1,3,0,4,4,5,4,4,2,3,5,8,6,7,9,7,3,7,9,3,7,6,0,7,4,8,10,8,7,2.5,3.67,5.25,4.0,4.75,6.67,4.0,2.33,3.33,6.5,3.0,7.0,4.0,0.0,5.5,3.25,5.8,7.5,4.25,4.5,18.05,17.0,4.9,33.60000000000001,17.2,15.0,4.800000000000001,32.70000000000001,3.6,4.0,1.0,6.0,6.2,7.0,3.0,9.0,4.39,4.125,2.483,6.703
rzsm>0.9_pr>80,ssp245,2032,11,35,34,0,9,8,22,15,33,11,32,34,26,9,9,20,8,6,14,28,11,35,34,0,9,8,22,14,32,11,30,32,25,9,9,19,8,6,14,26,2,7,6,0,3,2,7,3,6,2,7,7,6,2,2,4,4,1,3,4,7,12,16,0,4,4,6,8,7,6,7,7,10,5,7,7,2,6,6,13,5.5,5.0,5.67,0.0,3.0,4.0,3.14,4.67,5.33,5.5,4.29,4.57,4.17,4.5,4.5,4.75,2.0,6.0,4.67,6.5,18.2,14.5,7.800000000000001,34.0,17.7,14.0,7.800000000000001,32.2,3.9,3.5,1.9000000000000001,7.0,7.0,7.0,3.8000000000000003,12.100000000000001,4.388,4.62,2.9000000000000004,5.703
rzsm>0.9_pr>80,ssp245,2033,4,30,0,0,0,15,29,23,11,18,11,21,14,58,11,7,54,7,11,18,3,30,0,0,0,14,28,22,9,17,11,20,13,57,11,7,50,6,11,16,1,5,0,0,0,2,6,4,1,4,3,5,4,9,3,2,11,1,2,4,3,9,0,0,0,8,6,9,9,7,6,5,5,17,5,4,12,6,8,6,3.0,6.0,0.0,0.0,0.0,7.0,4.67,5.5,9.0,4.25,3.67,4.0,3.25,6.33,3.67,3.5,4.55,6.0,5.5,4.0,17.1,12.5,0.0,32.400000000000034,16.25,12.0,0.0,32.00000000000003,3.35,3.0,0.0,6.300000000000004,6.25,6.0,0.0,9.300000000000004,4.1945,4.125,0.0,6.397000000000001
rzsm>0.9_pr>80,ssp245,2034,16,30,6,0,4,38,25,20,18,9,22,14,42,31,42,7,70,0,6,24,16,29,6,0,4,36,25,19,17,9,18,13,40,30,41,7,69,0,5,24,3,6,1,0,1,7,6,4,4,3,4,2,7,4,6,2,10,0,1,5,6,8,6,0,4,7,6,8,6,5,7,8,11,13,13,4,26,0,5,14,5.33,4.83,6.0,0.0,4.0,5.14,4.17,4.75,4.25,3.0,4.5,6.5,5.71,7.5,6.83,3.5,6.9,0.0,5.0,4.8,21.2,19.0,3.6000000000000005,42.0,20.4,17.5,3.6000000000000005,40.1,3.8,4.0,0.9000000000000001,7.0,7.85,6.5,3.6000000000000005,13.100000000000001,4.6355,4.8149999999999995,2.7,6.837000000000001
rzsm>0.9_pr>80,ssp245,2035,40,6,25,0,7,7,33,27,26,34,22,11,13,20,0,7,4,46,7,33,40,6,25,0,6,6,32,26,23,34,22,10,12,17,0,6,3,46,7,33,7,1,4,0,2,1,7,5,5,5,4,3,3,3,0,1,1,8,2,5,9,6,10,0,4,6,12,9,10,12,6,4,7,7,0,6,3,9,4,10,5.71,6.0,6.25,0.0,3.0,6.0,4.57,5.2,4.6,6.8,5.5,3.33,4.0,5.67,0.0,6.0,3.0,5.75,3.5,6.6,18.4,16.5,3.6000000000000005,34.60000000000001,17.7,14.5,2.7,34.60000000000001,3.35,3.0,0.9000000000000001,7.0,6.7,6.5,2.7,10.200000000000003,4.574,5.35,2.7,6.285
rzsm>0.9_pr>80,ssp245,2036,11,4,35,3,5,13,11,5,2,17,12,11,4,17,39,26,33,18,8,36,11,3,33,3,3,13,11,5,2,17,11,11,4,17,39,26,28,18,7,36,1,1,7,1,1,3,3,1,1,5,3,2,2,3,4,5,7,4,2,8,11,3,8,3,3,8,6,5,2,5,7,6,2,7,24,8,9,6,5,7,11.0,3.0,4.71,3.0,3.0,4.33,3.67,5.0,2.0,3.4,3.67,5.5,2.0,5.67,9.75,5.2,4.0,4.5,3.5,4.5,15.5,11.5,3.9000000000000004,35.1,14.9,11.0,3.0,33.300000000000004,3.2,3.0,1.0,7.0,6.75,6.0,2.9000000000000004,9.200000000000003,4.57,4.165,2.9000000000000004,6.078000000000006
rzsm>0.9_pr>80,ssp245,2037,32,21,8,0,11,24,13,14,0,5,8,3,13,28,27,24,43,10,0,0,29,16,8,0,11,24,13,14,0,5,8,3,13,28,27,23,42,10,0,0,7,4,3,0,2,6,3,2,0,1,2,1,4,4,3,5,4,2,0,0,7,8,4,0,6,6,7,8,0,5,5,3,5,11,13,7,18,6,0,0,4.14,4.0,2.67,0.0,5.5,4.0,4.33,7.0,0.0,5.0,4.0,3.0,3.25,7.0,9.0,4.6,10.5,5.0,0.0,0.0,14.2,12.0,0.0,28.400000000000006,13.7,12.0,0.0,28.1,2.65,2.5,0.0,5.100000000000001,5.95,6.0,0.0,11.200000000000003,4.1495,4.07,0.0,7.200000000000003
rzsm>0.9_pr>80,ssp245,2038,22,11,19,0,3,15,16,15,8,25,27,16,0,9,0,0,80,23,5,46,22,11,18,0,3,14,16,15,7,24,27,16,0,9,0,0,77,23,5,45,5,5,4,0,1,2,3,3,2,6,6,4,0,2,0,0,13,6,2,9,7,3,6,0,3,10,7,7,5,7,6,6,0,7,0,0,15,6,3,9,4.4,2.2,4.5,0.0,3.0,7.0,5.33,5.0,3.5,4.0,4.5,4.0,0.0,4.5,0.0,0.0,5.92,3.83,2.5,5.0,17.0,15.0,0.0,28.900000000000027,16.6,14.5,0.0,28.800000000000026,3.65,3.0,0.0,6.300000000000004,5.35,6.0,0.0,9.100000000000001,3.4590000000000005,4.0,0.0,5.389000000000001
rzsm>0.9_pr>80,ssp245,2039,5,19,0,4,7,6,18,25,51,7,19,36,19,22,18,13,30,17,8,32,5,19,0,4,7,5,18,25,50,6,15,34,17,22,18,13,27,17,6,32,2,4,0,1,2,1,3,5,7,2,3,7,3,5,4,2,4,3,1,5,3,7,0,4,4,5,9,7,13,4,5,7,7,8,7,11,9,7,6,10,2.5,4.75,0.0,4.0,3.5,5.0,6.0,5.0,7.14,3.0,5.0,4.86,5.67,4.4,4.5,6.5,6.75,5.67,6.0,6.4,17.8,18.0,4.9,32.400000000000006,17.0,17.0,4.9,32.2,3.2,3.0,1.0,5.200000000000003,6.65,7.0,3.9000000000000004,10.100000000000001,4.832,5.0,2.95,6.525
rzsm>0.9_pr>80,ssp245,2040,13,22,6,0,5,6,45,0,7,4,13,24,17,12,30,14,21,12,6,26,12,21,5,0,4,5,43,0,5,4,12,22,16,12,30,12,21,11,6,25,3,4,1,0,1,2,5,0,2,1,4,4,3,2,5,3,4,1,1,5,5,6,5,0,4,3,19,0,3,4,4,9,8,7,10,6,7,11,6,9,4.0,5.25,5.0,0.0,4.0,2.5,8.6,0.0,2.5,4.0,3.0,5.5,5.33,6.0,6.0,4.0,5.25,11.0,6.0,5.0,14.15,12.5,3.6000000000000005,26.400000000000006,13.3,12.0,3.6000000000000005,25.500000000000007,2.55,2.5,0.9000000000000001,5.0,6.3,6.0,2.7,10.100000000000001,4.6465000000000005,5.0,2.2500000000000004,6.260000000000003
rzsm>0.9_pr>80,ssp245,2041,17,27,21,0,14,14,15,21,12,7,7,4,4,26,38,29,42,28,3,17,17,26,21,0,13,14,14,21,12,7,7,4,4,24,37,27,41,27,2,15,5,5,3,0,3,3,4,4,2,2,3,1,2,5,5,5,8,4,1,4,5,8,8,0,6,7,7,10,6,4,3,4,2,9,16,9,12,11,2,6,3.4,5.2,7.0,0.0,4.33,4.67,3.5,5.25,6.0,3.5,2.33,4.0,2.0,4.8,7.4,5.4,5.12,6.75,2.0,3.75,17.3,16.0,3.9000000000000004,29.900000000000013,16.65,14.5,3.8000000000000003,28.000000000000014,3.45,3.5,1.0,5.0,6.75,6.5,2.0,11.100000000000001,4.32,4.5,2.0,6.775
rzsm>0.9_pr>80,ssp245,2042,4,14,8,6,13,26,21,20,0,4,42,12,11,41,28,21,2,21,3,47,3,13,8,6,10,26,21,20,0,4,40,12,9,39,27,20,0,20,3,46,1,4,3,2,3,7,4,4,0,1,6,3,2,6,6,4,0,5,1,10,3,4,4,4,4,5,10,7,0,4,11,6,6,12,9,7,0,6,3,7,3.0,3.25,2.67,3.0,3.33,3.71,5.25,5.0,0.0,4.0,6.67,4.0,4.5,6.5,4.5,5.0,0.0,4.0,3.0,4.6,17.2,13.5,2.9000000000000004,41.1,16.35,12.5,2.7,39.1,3.6,3.5,0.9000000000000001,6.100000000000001,5.6,5.5,2.7,10.100000000000001,3.7989999999999995,4.0,2.4030000000000005,5.375000000000002
rzsm>0.9_pr>80,ssp245,2043,13,5,22,3,18,7,5,12,7,7,11,22,19,16,0,6,22,22,18,14,12,5,21,3,16,7,5,12,6,6,11,22,17,14,0,5,19,22,18,13,2,2,6,1,4,3,1,3,2,1,2,4,4,4,0,2,4,4,3,3,6,3,6,3,6,3,5,7,3,6,8,7,8,6,0,3,12,9,8,5,6.0,2.5,3.5,3.0,4.0,2.33,5.0,4.0,3.0,6.0,5.5,5.5,4.25,3.5,0.0,2.5,4.75,5.5,6.0,4.33,12.45,12.5,4.800000000000001,22.0,11.7,12.0,4.800000000000001,21.1,2.75,3.0,1.0,4.0,5.7,6.0,3.0,8.100000000000001,4.058,4.125,2.483,6.0
rzsm>0.9_pr>80,ssp245,2044,17,4,22,0,0,22,34,54,43,45,12,23,6,8,24,15,28,14,16,4,17,4,20,0,0,22,33,53,41,44,12,22,6,8,23,15,28,13,15,3,3,1,4,0,0,6,5,11,6,6,4,4,3,3,6,4,6,3,3,1,6,4,8,0,0,6,11,10,20,14,4,8,2,4,8,6,9,7,6,3,5.67,4.0,5.0,0.0,0.0,3.67,6.6,4.82,6.83,7.33,3.0,5.5,2.0,2.67,3.83,3.75,4.67,4.33,5.0,3.0,19.55,16.5,3.6000000000000005,43.2,18.95,16.0,2.7,41.300000000000004,3.95,4.0,0.9000000000000001,6.0,6.8,6.0,1.8000000000000003,11.300000000000004,4.083499999999999,4.165,1.8000000000000003,6.623
