threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,CNRM-ESM2-1_compound_day_total,EC-Earth3_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,CNRM-ESM2-1_compound_event_total,EC-Earth3_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,EC-Earth3_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,CNRM-ESM2-1_compound_duration_max,EC-Earth3_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,EC-Earth3_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.98_pr>80,ssp245,2017,0,0,0,0,4,5,0,0,5,0,3,0,6,3,5,18,0,0,0,10,0,0,0,0,4,5,0,0,5,0,3,0,6,3,5,17,0,0,0,10,0,0,0,0,1,1,0,0,1,0,1,0,2,1,1,3,0,0,0,2,0,0,0,0,4,5,0,0,5,0,3,0,4,3,5,6,0,0,0,7,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,3.0,5.0,5.67,0.0,0.0,0.0,5.0,2.95,0.0,0.0,6.400000000000006,2.9,0.0,0.0,6.400000000000006,0.65,0.0,0.0,2.0,2.1,0.0,0.0,5.100000000000001,1.9335,0.0,0.0,5.0
rzsm>0.98_pr>80,ssp245,2018,1,0,0,0,3,0,0,0,4,5,13,4,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,5.0,3.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,4.100000000000001,1.35,0.0,0.0,4.100000000000001,0.35,0.0,0.0,1.0,1.05,0.0,0.0,4.100000000000001,0.9835,0.0,0.0,4.0
rzsm>0.98_pr>80,ssp245,2019,9,0,0,0,0,0,0,0,0,0,7,0,7,0,14,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,7,0,6,0,13,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,6,0,7,0,0,0,0,5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,6.0,0.0,6.5,0.0,0.0,0.0,0.0,5.0,2.1,0.0,0.0,7.200000000000003,2.0,0.0,0.0,7.200000000000003,0.55,0.0,0.0,2.1000000000000014,1.2,0.0,0.0,5.100000000000001,1.1039999999999999,0.0,0.0,5.100000000000001
rzsm>0.98_pr>80,ssp245,2020,0,0,0,0,3,0,0,0,0,0,6,0,5,10,4,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,6,0,5,10,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,5,5,4,0,3,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,1.6,0.0,0.0,5.100000000000001,1.5,0.0,0.0,5.100000000000001,0.35,0.0,0.0,1.0,1.25,0.0,0.0,5.0,1.25,0.0,0.0,5.0
rzsm>0.98_pr>80,ssp245,2021,0,0,2,0,5,11,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,3.200000000000003,0.95,0.0,0.0,3.200000000000003,0.2,0.0,0.0,1.0,0.7,0.0,0.0,3.200000000000003,0.675,0.0,0.0,3.200000000000003
rzsm>0.98_pr>80,ssp245,2022,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.65,0.0,0.0,3.1000000000000014,0.65,0.0,0.0,3.1000000000000014,0.15,0.0,0.0,1.0,0.65,0.0,0.0,3.1000000000000014,0.65,0.0,0.0,3.1000000000000014
rzsm>0.98_pr>80,ssp245,2023,3,0,16,0,0,0,5,0,0,0,7,0,0,0,0,0,76,3,0,0,3,0,16,0,0,0,4,0,0,0,6,0,0,0,0,0,76,3,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,6,1,0,0,3,0,11,0,0,0,4,0,0,0,6,0,0,0,0,0,53,3,0,0,3.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.67,3.0,0.0,0.0,5.5,0.0,0.0,7.900000000000013,5.4,0.0,0.0,7.000000000000014,0.6,0.0,0.0,1.1000000000000014,4.0,0.0,0.0,6.500000000000007,1.8335000000000001,0.0,0.0,6.200000000000003
rzsm>0.98_pr>80,ssp245,2024,0,0,6,0,0,0,3,0,0,0,13,0,0,0,0,0,5,3,0,0,0,0,6,0,0,0,3,0,0,0,11,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,6,0,0,0,3,0,0,0,4,0,0,0,0,0,3,3,0,0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,2.5,3.0,0.0,0.0,1.5,0.0,0.0,5.100000000000001,1.4,0.0,0.0,5.100000000000001,0.4,0.0,0.0,1.1000000000000014,0.95,0.0,0.0,3.1000000000000014,0.9085000000000001,0.0,0.0,3.067000000000001
rzsm>0.98_pr>80,ssp245,2025,0,0,0,0,0,0,0,5,0,0,8,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,3,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.25,0.0,0.0,6.0,1.05,0.0,0.0,5.100000000000001,0.25,0.0,0.0,1.0,0.9,0.0,0.0,4.100000000000001,0.9,0.0,0.0,4.100000000000001
rzsm>0.98_pr>80,ssp245,2026,11,0,0,0,0,0,7,0,0,4,4,7,5,0,0,0,17,0,0,0,11,0,0,0,0,0,7,0,0,4,3,6,5,0,0,0,17,0,0,0,2,0,0,0,0,0,2,0,0,2,1,2,1,0,0,0,1,0,0,0,6,0,0,0,0,0,5,0,0,2,3,3,5,0,0,0,17,0,0,0,5.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.75,0.0,0.0,7.400000000000006,2.65,0.0,0.0,7.400000000000006,0.55,0.0,0.0,2.0,2.05,0.0,0.0,5.100000000000001,1.95,0.0,0.0,5.050000000000001
rzsm>0.98_pr>80,ssp245,2027,10,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,3.3000000000000043,1.1,0.0,0.0,3.3000000000000043,0.25,0.0,0.0,1.0,0.95,0.0,0.0,3.3000000000000043,0.85,0.0,0.0,3.200000000000003
rzsm>0.98_pr>80,ssp245,2028,0,15,9,0,0,0,0,0,0,0,2,5,0,0,0,0,3,4,0,0,0,15,9,0,0,0,0,0,0,0,2,5,0,0,0,0,3,3,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,5,0,0,0,0,0,0,0,2,5,0,0,0,0,3,3,0,0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.9,0.0,0.0,5.400000000000006,1.85,0.0,0.0,5.400000000000006,0.45,0.0,0.0,1.1000000000000014,1.3,0.0,0.0,5.0,1.125,0.0,0.0,4.550000000000001
rzsm>0.98_pr>80,ssp245,2029,0,0,5,0,0,0,5,0,0,0,0,0,0,4,0,0,70,13,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,4,0,0,68,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,4,0,0,52,7,0,0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.6,6.5,0.0,0.0,4.85,0.0,0.0,5.800000000000011,4.75,0.0,0.0,5.800000000000011,0.5,0.0,0.0,1.1000000000000014,3.65,0.0,0.0,5.200000000000003,1.705,0.0,0.0,5.150000000000002
rzsm>0.98_pr>80,ssp245,2030,0,0,0,7,0,2,4,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,7,0,2,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,7.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,4.300000000000004,1.15,0.0,0.0,4.300000000000004,0.35,0.0,0.0,1.0,0.8,0.0,0.0,3.1000000000000014,0.775,0.0,0.0,2.650000000000002
rzsm>0.98_pr>80,ssp245,2031,0,0,5,0,0,0,0,0,2,4,3,0,0,6,0,3,0,0,10,6,0,0,5,0,0,0,0,0,0,4,2,0,0,6,0,2,0,0,9,6,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,1,0,0,5,0,0,0,0,0,0,4,2,0,0,6,0,2,0,0,6,6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,4.5,6.0,1.95,0.0,0.0,6.0,1.7,0.0,0.0,6.0,0.4,0.0,0.0,1.0,1.55,0.0,0.0,6.0,1.475,0.0,0.0,5.100000000000001
rzsm>0.98_pr>80,ssp245,2032,4,0,4,0,0,0,30,0,12,0,8,2,6,0,0,34,0,0,0,0,4,0,3,0,0,0,30,0,12,0,8,2,6,0,0,34,0,0,0,0,1,0,1,0,0,0,5,0,3,0,3,1,1,0,0,8,0,0,0,0,4,0,3,0,0,0,7,0,5,0,4,2,6,0,0,8,0,0,0,0,4.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,2.67,2.0,6.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.800000000000026,4.95,0.0,0.0,13.800000000000026,1.15,0.0,0.0,3.200000000000003,1.95,0.0,0.0,6.100000000000001,1.596,0.0,0.0,4.4250000000000025
rzsm>0.98_pr>80,ssp245,2033,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,46,0,0,6,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,45,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,22,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,6.0,3.55,0.0,0.0,7.3000000000000185,3.4,0.0,0.0,7.100000000000016,0.5,0.0,0.0,1.2000000000000028,1.85,0.0,0.0,6.300000000000004,0.9585000000000001,0.0,0.0,5.703
rzsm>0.98_pr>80,ssp245,2034,0,0,0,0,0,14,3,0,0,0,0,9,0,0,0,4,0,0,0,5,0,0,0,0,0,13,3,0,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,13,3,0,0,0,0,6,0,0,0,4,0,0,0,5,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,1.75,0.0,0.0,5.400000000000006,1.65,0.0,0.0,5.300000000000004,0.3,0.0,0.0,1.0,1.55,0.0,0.0,5.100000000000001,1.45,0.0,0.0,4.100000000000001
rzsm>0.98_pr>80,ssp245,2035,0,0,8,0,0,2,4,0,4,0,4,0,0,0,0,6,0,2,1,0,0,0,8,0,0,2,4,0,4,0,4,0,0,0,0,6,0,2,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,6,0,0,2,4,0,4,0,4,0,0,0,0,6,0,2,0,0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,1.55,0.0,0.0,4.200000000000003,1.5,0.0,0.0,4.200000000000003,0.4,0.0,0.0,1.0,1.4,0.0,0.0,4.200000000000003,1.3,0.0,0.0,4.0
rzsm>0.98_pr>80,ssp245,2036,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.85,0.0,0.0,1.500000000000007,0.8,0.0,0.0,0.6000000000000085,0.2,0.0,0.0,0.10000000000000142,0.6,0.0,0.0,0.6000000000000085,0.4665,0.0,0.0,0.33300000000000474
rzsm>0.98_pr>80,ssp245,2037,0,0,13,0,0,5,5,0,0,0,11,7,0,0,4,0,14,0,0,0,0,0,13,0,0,5,5,0,0,0,11,7,0,0,4,0,13,0,0,0,0,0,3,0,0,1,1,0,0,0,1,2,0,0,1,0,3,0,0,0,0,0,5,0,0,5,5,0,0,0,11,5,0,0,4,0,9,0,0,0,0.0,0.0,4.33,0.0,0.0,5.0,5.0,0.0,0.0,0.0,11.0,3.5,0.0,0.0,4.0,0.0,4.33,0.0,0.0,0.0,2.95,0.0,0.0,11.200000000000003,2.9,0.0,0.0,11.200000000000003,0.6,0.0,0.0,2.1000000000000014,2.2,0.0,0.0,5.400000000000006,1.8579999999999999,0.0,0.0,5.0
rzsm>0.98_pr>80,ssp245,2038,0,3,9,0,0,6,9,0,5,0,0,0,0,2,0,5,58,2,0,0,0,3,9,0,0,6,9,0,5,0,0,0,0,2,0,5,58,2,0,0,0,1,2,0,0,1,3,0,1,0,0,0,0,1,0,1,4,1,0,0,0,3,5,0,0,6,5,0,5,0,0,0,0,2,0,5,37,2,0,0,0.0,3.0,4.5,0.0,0.0,6.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,14.5,2.0,0.0,0.0,4.95,0.0,0.0,9.0,4.95,0.0,0.0,9.0,0.75,0.0,0.0,2.1000000000000014,3.5,0.0,0.0,5.100000000000001,2.25,0.0,0.0,5.100000000000001
rzsm>0.98_pr>80,ssp245,2039,3,0,10,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,10,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,3.70000000000001,1.3,0.0,0.0,2.8000000000000114,0.25,0.0,0.0,1.0,1.05,0.0,0.0,2.3000000000000043,1.05,0.0,0.0,2.3000000000000043
rzsm>0.98_pr>80,ssp245,2040,0,9,4,0,1,0,13,0,0,0,5,0,4,0,0,13,8,0,2,0,0,9,2,0,0,0,13,0,0,0,5,0,4,0,0,13,8,0,2,0,0,2,1,0,0,0,2,0,0,0,1,0,1,0,0,4,1,0,1,0,0,6,2,0,0,0,8,0,0,0,5,0,4,0,0,6,8,0,2,0,0.0,4.5,2.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,3.25,8.0,0.0,2.0,0.0,2.95,0.0,0.0,9.400000000000006,2.8,0.0,0.0,9.400000000000006,0.65,0.0,0.0,2.0,2.05,0.0,0.0,6.200000000000003,1.7625,0.0,0.0,5.150000000000002
rzsm>0.98_pr>80,ssp245,2041,0,0,0,0,16,0,0,0,0,0,0,4,0,0,5,17,152,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,5,15,150,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,5,6,66,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,25.0,0.0,0.0,0.0,9.7,0.0,0.0,16.1,9.5,0.0,0.0,15.100000000000001,0.75,0.0,0.0,3.1000000000000014,4.3,0.0,0.0,5.100000000000001,2.15,0.0,0.0,5.0
rzsm>0.98_pr>80,ssp245,2042,0,2,0,0,5,0,8,0,0,0,2,17,0,0,0,19,129,8,4,0,0,2,0,0,5,0,7,0,0,0,2,17,0,0,0,17,129,5,4,0,0,1,0,0,1,0,2,0,0,0,1,3,0,0,0,2,8,1,1,0,0,2,0,0,5,0,5,0,0,0,2,7,0,0,0,11,52,5,4,0,0.0,2.0,0.0,0.0,5.0,0.0,3.5,0.0,0.0,0.0,2.0,5.67,0.0,0.0,0.0,8.5,16.12,5.0,4.0,0.0,9.7,0.0,0.0,17.200000000000003,9.4,0.0,0.0,17.0,1.0,0.0,0.0,2.1000000000000014,4.65,0.0,0.0,7.400000000000006,2.5895,0.0,0.0,5.953000000000004
rzsm>0.98_pr>80,ssp245,2043,10,0,5,0,0,0,11,0,0,0,0,0,0,0,5,0,45,5,0,9,8,0,4,0,0,0,11,0,0,0,0,0,0,0,5,0,45,5,0,7,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,6,1,0,1,8,0,4,0,0,0,7,0,0,0,0,0,0,0,5,0,23,5,0,7,8.0,0.0,4.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.5,5.0,0.0,7.0,4.5,0.0,0.0,10.100000000000001,4.25,0.0,0.0,8.300000000000004,0.65,0.0,0.0,1.1000000000000014,2.95,0.0,0.0,7.100000000000001,2.1,0.0,0.0,7.050000000000001
rzsm>0.98_pr>80,ssp245,2044,0,0,5,0,8,0,5,0,4,0,0,8,3,4,5,12,33,3,4,0,0,0,5,0,7,0,5,0,4,0,0,8,3,4,5,12,33,3,4,0,0,0,1,0,1,0,1,0,1,0,0,2,1,1,1,2,4,1,1,0,0,0,5,0,7,0,5,0,4,0,0,6,3,4,5,7,10,3,4,0,0.0,0.0,5.0,0.0,7.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,3.0,4.0,5.0,6.0,8.25,3.0,4.0,0.0,4.7,3.5,0.0,8.400000000000006,4.65,3.5,0.0,8.400000000000006,0.85,1.0,0.0,2.0,3.15,3.5,0.0,7.0,2.9125,3.5,0.0,6.100000000000001
rzsm>0.98_pr>80,ssp245,2045,4,0,0,5,3,13,11,0,0,0,4,10,1,0,0,5,2,1,0,0,4,0,0,5,3,13,11,0,0,0,3,9,0,0,0,4,2,0,0,0,2,0,0,1,1,3,2,0,0,0,1,4,0,0,0,1,1,0,0,0,2,0,0,5,3,6,6,0,0,0,3,3,0,0,0,4,2,0,0,0,2.0,0.0,0.0,5.0,3.0,4.33,5.5,0.0,0.0,0.0,3.0,2.25,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.95,1.0,0.0,10.100000000000001,2.7,0.0,0.0,9.200000000000003,0.8,0.0,0.0,2.1000000000000014,1.7,0.0,0.0,5.100000000000001,1.5539999999999998,0.0,0.0,4.397000000000001
rzsm>0.98_pr>80,ssp245,2046,0,0,0,0,7,10,6,0,0,0,3,0,1,18,0,5,0,0,0,9,0,0,0,0,5,7,6,0,0,0,3,0,0,15,0,5,0,0,0,8,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,1,0,0,0,3,0,0,0,0,5,7,6,0,0,0,3,0,0,7,0,5,0,0,0,3,0.0,0.0,0.0,0.0,5.0,7.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,2.67,2.95,0.0,0.0,9.100000000000001,2.45,0.0,0.0,7.100000000000001,0.55,0.0,0.0,1.2000000000000028,1.8,0.0,0.0,6.100000000000001,1.6835,0.0,0.0,5.100000000000001
rzsm>0.98_pr>80,ssp245,2047,10,0,0,0,4,0,5,6,0,0,1,2,0,0,0,0,0,5,0,5,10,0,0,0,4,0,5,6,0,0,0,2,0,0,0,0,0,5,0,5,2,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,2,7,0,0,0,4,0,3,6,0,0,0,2,0,0,0,0,0,5,0,3,5.0,0.0,0.0,0.0,4.0,0.0,2.5,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.5,1.9,0.0,0.0,5.100000000000001,1.85,0.0,0.0,5.100000000000001,0.5,0.0,0.0,2.0,1.5,0.0,0.0,5.100000000000001,1.35,0.0,0.0,5.0
rzsm>0.98_pr>80,ssp245,2048,2,0,0,0,0,0,2,0,0,0,0,5,0,0,0,8,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,5,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,5,0,0,0,6,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,2.3000000000000043,0.85,0.0,0.0,2.3000000000000043,0.25,0.0,0.0,1.0,0.75,0.0,0.0,2.3000000000000043,0.65,0.0,0.0,2.200000000000003
rzsm>0.98_pr>80,ssp245,2049,0,7,11,4,2,0,6,1,0,9,0,0,4,10,0,0,0,0,0,3,0,6,10,4,2,0,6,0,0,8,0,0,4,10,0,0,0,0,0,2,0,1,2,1,1,0,1,0,0,2,0,0,1,2,0,0,0,0,0,1,0,6,6,4,2,0,6,0,0,5,0,0,4,5,0,0,0,0,0,2,0.0,6.0,5.0,4.0,2.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.85,0.5,0.0,9.100000000000001,2.6,0.0,0.0,8.200000000000003,0.6,0.0,0.0,2.0,2.0,0.0,0.0,6.0,1.9,0.0,0.0,5.100000000000001
