threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.9_pr>80,ssp245,2028,4,0,7,0,12,2,14,0,1,0,9,5,1,13,0,7,19,0,1,9,3,0,7,0,12,2,14,0,0,0,6,5,0,12,0,7,17,0,0,7,1,0,2,0,2,1,3,0,0,0,1,2,0,3,0,1,3,0,0,2,3,0,5,0,7,2,9,0,0,0,6,3,0,7,0,7,9,0,0,5,3.0,0.0,3.5,0.0,6.0,2.0,4.67,0.0,0.0,0.0,6.0,2.5,0.0,4.0,0.0,7.0,5.67,0.0,0.0,3.5,5.2,3.0,0.0,13.100000000000001,4.6,2.5,0.0,12.200000000000003,1.05,1.0,0.0,3.0,3.15,2.5,0.0,7.200000000000003,2.3920000000000003,2.25,0.0,6.0
rzsm>0.9_pr>80,ssp245,2029,6,7,6,0,0,10,29,6,0,0,3,13,2,7,6,1,54,0,15,14,6,6,6,0,0,9,29,6,0,0,3,12,0,5,6,0,53,0,15,12,1,1,2,0,0,2,6,1,0,0,1,2,0,1,2,0,12,0,1,3,6,6,3,0,0,5,8,6,0,0,3,7,0,5,4,0,7,0,15,6,6.0,6.0,3.0,0.0,0.0,4.5,4.83,6.0,0.0,0.0,3.0,6.0,0.0,5.0,3.0,0.0,4.42,0.0,15.0,4.0,8.95,6.0,0.0,16.40000000000002,8.4,6.0,0.0,16.40000000000002,1.75,1.0,0.0,3.3000000000000043,4.05,4.5,0.0,7.100000000000001,3.5375,3.5,0.0,6.0
rzsm>0.9_pr>80,ssp245,2030,1,5,5,0,0,13,3,10,10,5,1,12,0,14,1,6,32,1,7,15,0,5,5,0,0,12,3,10,10,5,0,12,0,14,0,6,32,0,6,15,0,2,2,0,0,3,1,3,3,1,0,2,0,4,0,1,7,0,2,4,0,3,3,0,0,5,3,5,5,5,0,7,0,6,0,6,13,0,3,6,0.0,2.5,2.5,0.0,0.0,4.0,3.0,3.33,3.33,5.0,0.0,6.0,0.0,3.5,0.0,6.0,4.57,0.0,3.0,3.75,7.05,5.0,0.0,14.100000000000001,6.75,5.0,0.0,14.100000000000001,1.75,1.5,0.0,4.0,3.5,3.0,0.0,6.100000000000001,2.524,3.0,0.0,5.100000000000001
rzsm>0.9_pr>80,ssp245,2031,0,6,7,0,8,10,0,0,4,0,10,10,2,0,4,17,26,0,3,6,0,5,6,0,6,9,0,0,4,0,10,10,2,0,4,17,25,0,3,5,0,2,1,0,1,2,0,0,2,0,2,3,1,0,1,3,6,0,1,1,0,3,6,0,6,7,0,0,2,0,6,4,2,0,4,7,9,0,3,5,0.0,2.5,6.0,0.0,6.0,4.5,0.0,0.0,2.0,0.0,5.0,3.33,2.0,0.0,4.0,5.67,4.17,0.0,3.0,5.0,5.65,4.0,0.0,10.70000000000001,5.3,4.0,0.0,10.70000000000001,1.3,1.0,0.0,3.0,3.2,3.0,0.0,7.0,2.6585,2.75,0.0,5.703
rzsm>0.9_pr>80,ssp245,2032,6,5,22,0,5,10,7,10,10,1,7,19,3,6,1,20,28,0,1,0,6,5,21,0,5,9,6,10,9,0,6,19,3,6,0,17,28,0,0,0,1,1,4,0,1,2,2,1,2,0,1,4,1,1,0,5,6,0,0,0,6,5,7,0,5,7,3,10,7,0,6,7,3,6,0,5,9,0,0,0,6.0,5.0,5.25,0.0,5.0,4.5,3.0,10.0,4.5,0.0,6.0,4.75,3.0,6.0,0.0,3.4,4.67,0.0,0.0,0.0,8.05,6.0,0.0,20.200000000000003,7.5,6.0,0.0,19.200000000000003,1.6,1.0,0.0,4.100000000000001,4.3,5.0,0.0,7.200000000000003,3.5535000000000005,4.5,0.0,6.0
rzsm>0.9_pr>80,ssp245,2033,0,10,4,0,0,0,0,3,4,0,4,22,6,7,3,3,71,0,0,16,0,10,3,0,0,0,0,3,3,0,4,21,6,7,3,2,68,0,0,16,0,2,1,0,0,0,0,1,1,0,1,4,1,2,1,1,13,0,0,3,0,8,3,0,0,0,0,3,3,0,4,7,6,4,3,2,12,0,0,6,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,5.25,6.0,3.5,3.0,2.0,5.23,0.0,0.0,5.33,7.65,3.0,0.0,16.60000000000001,7.3,3.0,0.0,16.500000000000007,1.55,1.0,0.0,3.1000000000000014,3.05,3.0,0.0,7.100000000000001,2.4155,3.0,0.0,5.258
rzsm>0.9_pr>80,ssp245,2034,1,3,13,0,0,20,6,2,11,0,15,6,3,1,12,6,57,0,3,7,0,3,13,0,0,20,6,2,11,0,13,5,3,0,12,5,56,0,3,7,0,1,3,0,0,5,2,1,3,0,4,1,1,0,2,1,13,0,1,1,0,3,5,0,0,6,4,2,6,0,6,5,3,0,8,5,11,0,3,7,0.0,3.0,4.33,0.0,0.0,4.0,3.0,2.0,3.67,0.0,3.25,5.0,3.0,0.0,6.0,5.0,4.31,0.0,3.0,7.0,8.3,4.5,0.0,15.500000000000007,7.95,4.0,0.0,13.70000000000001,1.95,1.0,0.0,4.100000000000001,3.7,3.5,0.0,7.100000000000001,2.8280000000000003,3.0,0.0,5.100000000000001
rzsm>0.9_pr>80,ssp245,2035,13,1,0,0,2,7,0,15,3,5,3,0,0,11,5,10,47,0,4,0,13,0,0,0,0,7,0,15,3,5,3,0,0,11,3,9,47,0,2,0,3,0,0,0,0,2,0,4,1,1,1,0,0,2,1,3,8,0,1,0,5,0,0,0,0,4,0,6,3,5,3,0,0,6,3,4,11,0,2,0,4.33,0.0,0.0,0.0,0.0,3.5,0.0,3.75,3.0,5.0,3.0,0.0,0.0,5.5,3.0,3.0,5.88,0.0,2.0,0.0,6.3,3.0,0.0,13.200000000000003,5.9,2.5,0.0,13.200000000000003,1.35,1.0,0.0,3.1000000000000014,2.6,2.5,0.0,6.0,2.098,2.5,0.0,5.050000000000001
rzsm>0.9_pr>80,ssp245,2036,4,8,2,0,0,0,7,0,0,0,6,0,5,5,3,12,69,5,9,1,4,7,2,0,0,0,6,0,0,0,6,0,5,5,3,12,69,5,9,0,2,2,1,0,0,0,2,0,0,0,1,0,1,1,1,2,12,1,2,0,2,5,2,0,0,0,4,0,0,0,6,0,5,5,3,7,13,5,7,0,2.0,3.5,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,3.0,6.0,5.75,5.0,4.5,0.0,6.8,3.5,0.0,9.300000000000004,6.65,3.5,0.0,9.300000000000004,1.4,1.0,0.0,2.0,3.2,2.5,0.0,7.0,2.5375,2.5,0.0,5.775
rzsm>0.9_pr>80,ssp245,2037,6,8,13,3,2,8,0,8,3,0,3,10,0,2,21,2,60,0,2,0,5,7,11,3,2,8,0,8,3,0,3,10,0,2,21,2,58,0,2,0,1,1,2,1,1,2,0,1,1,0,1,3,0,1,3,1,10,0,1,0,5,7,6,3,2,6,0,8,3,0,3,6,0,2,12,2,17,0,2,0,5.0,7.0,5.5,3.0,2.0,4.0,0.0,8.0,3.0,0.0,3.0,3.33,0.0,2.0,7.0,2.0,5.8,0.0,2.0,0.0,7.55,3.0,0.0,13.800000000000011,7.25,3.0,0.0,12.000000000000014,1.5,1.0,0.0,3.0,4.2,3.0,0.0,8.400000000000006,3.1315,3.0,0.0,7.0
rzsm>0.9_pr>80,ssp245,2038,0,3,17,0,0,1,9,7,5,1,4,0,2,9,0,11,63,11,2,1,0,3,15,0,0,0,8,7,5,0,2,0,2,9,0,11,59,10,2,0,0,1,4,0,0,0,2,2,1,0,1,0,1,2,0,2,10,3,1,0,0,3,7,0,0,0,6,5,5,0,2,0,2,6,0,7,10,5,2,0,0.0,3.0,3.75,0.0,0.0,0.0,4.0,3.5,5.0,0.0,2.0,0.0,2.0,4.5,0.0,5.5,5.9,3.33,2.0,0.0,7.3,2.5,0.0,11.600000000000009,6.65,2.0,0.0,11.400000000000006,1.5,1.0,0.0,3.1000000000000014,3.0,2.0,0.0,7.0,2.2239999999999998,2.0,0.0,5.050000000000001
rzsm>0.9_pr>80,ssp245,2039,6,6,6,0,14,9,13,2,9,6,7,3,16,0,3,4,60,6,1,0,6,6,6,0,14,9,12,2,8,6,6,3,16,0,3,2,57,5,0,0,1,1,1,0,2,1,1,1,2,1,1,1,3,0,1,1,5,1,0,0,6,6,6,0,9,9,12,2,4,6,6,3,7,0,3,2,23,5,0,0,6.0,6.0,6.0,0.0,7.0,9.0,12.0,2.0,4.0,6.0,6.0,3.0,5.33,0.0,3.0,2.0,11.4,5.0,0.0,0.0,8.55,6.0,0.0,14.200000000000003,8.05,6.0,0.0,14.200000000000003,1.2,1.0,0.0,2.1000000000000014,5.45,5.5,0.0,9.300000000000004,4.6865000000000006,5.165,0.0,9.240000000000004
rzsm>0.9_pr>80,ssp245,2040,14,4,14,0,26,2,2,0,4,0,8,5,5,4,6,6,46,0,10,0,14,4,13,0,24,2,2,0,4,0,8,4,5,4,6,6,38,0,10,0,2,1,2,0,5,1,1,0,1,0,1,1,1,1,1,2,7,0,1,0,8,4,7,0,7,2,2,0,4,0,8,4,5,4,6,4,22,0,10,0,7.0,4.0,6.5,0.0,4.8,2.0,2.0,0.0,4.0,0.0,8.0,4.0,5.0,4.0,6.0,3.0,5.43,0.0,10.0,0.0,7.8,4.5,0.0,15.200000000000017,7.2,4.0,0.0,15.000000000000014,1.4,1.0,0.0,2.3000000000000043,4.85,4.0,0.0,8.200000000000003,3.7864999999999993,4.0,0.0,7.100000000000001
rzsm>0.9_pr>80,ssp245,2041,0,6,19,0,5,8,0,10,7,1,0,6,2,5,11,22,80,3,6,5,0,6,19,0,4,8,0,10,5,0,0,5,2,5,10,22,79,3,6,5,0,1,5,0,2,3,0,4,1,0,0,1,1,2,3,4,11,1,2,1,0,6,7,0,2,3,0,3,5,0,0,5,2,3,4,10,24,3,3,5,0.0,6.0,3.8,0.0,2.0,2.67,0.0,2.5,5.0,0.0,0.0,5.0,2.0,2.5,3.33,5.5,7.18,3.0,3.0,5.0,9.8,5.5,0.0,19.300000000000004,9.45,5.0,0.0,19.300000000000004,2.1,1.0,0.0,4.100000000000001,4.25,3.0,0.0,7.300000000000004,2.924,2.835,0.0,5.550000000000001
rzsm>0.9_pr>80,ssp245,2042,6,8,6,1,18,3,0,0,0,0,2,9,15,2,12,28,30,12,0,14,6,8,6,0,18,3,0,0,0,0,2,8,14,2,11,28,28,12,0,14,1,2,2,0,4,1,0,0,0,0,1,2,3,1,3,6,6,3,0,3,6,6,4,0,6,3,0,0,0,0,2,5,6,2,5,9,11,5,0,7,6.0,4.0,3.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,2.0,4.0,4.67,2.0,3.67,4.67,4.67,4.0,0.0,4.67,8.3,6.0,0.0,19.000000000000014,8.0,6.0,0.0,19.000000000000014,1.9,1.5,0.0,4.200000000000003,3.85,4.5,0.0,7.200000000000003,2.7425000000000006,3.335,0.0,4.67
rzsm>0.9_pr>80,ssp245,2043,5,24,0,5,1,2,1,0,4,8,6,10,0,4,3,15,8,7,3,0,5,22,0,4,0,2,0,0,3,7,6,10,0,4,3,14,8,7,3,0,2,4,0,1,0,1,0,0,1,2,2,2,0,2,1,4,3,2,1,0,3,7,0,4,0,2,0,0,3,5,4,5,0,2,3,5,3,4,3,0,2.5,5.5,0.0,4.0,0.0,2.0,0.0,0.0,3.0,3.5,3.0,5.0,0.0,2.0,3.0,3.5,2.67,3.5,3.0,0.0,5.3,4.0,0.0,10.500000000000007,4.9,3.5,0.0,10.400000000000006,1.4,1.0,0.0,3.1000000000000014,2.65,3.0,0.0,5.0,2.3085,2.835,0.0,4.100000000000001
rzsm>0.9_pr>80,ssp245,2044,4,12,5,0,4,5,9,0,0,0,6,1,0,6,5,19,38,0,9,0,4,12,5,0,4,4,9,0,0,0,6,0,0,6,5,17,37,0,8,0,1,2,1,0,1,1,2,0,0,0,1,0,0,2,1,5,6,0,2,0,4,8,5,0,4,4,5,0,0,0,6,0,0,3,5,6,11,0,4,0,4.0,6.0,5.0,0.0,4.0,4.0,4.5,0.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,3.4,6.17,0.0,4.0,0.0,6.15,4.5,0.0,12.70000000000001,5.85,4.0,0.0,12.500000000000007,1.25,1.0,0.0,2.3000000000000043,3.25,4.0,0.0,6.200000000000003,2.7535,3.7,0.0,6.0
rzsm>0.9_pr>80,ssp245,2045,8,11,0,4,3,3,3,2,0,2,4,11,1,17,0,0,26,2,8,2,8,11,0,3,3,3,2,2,0,2,4,11,0,17,0,0,26,0,8,0,2,4,0,1,1,1,1,1,0,1,2,4,0,2,0,0,9,0,2,0,6,4,0,3,3,3,2,2,0,2,2,4,0,12,0,0,5,0,6,0,4.0,2.75,0.0,3.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,2.75,0.0,8.5,0.0,0.0,2.89,0.0,4.0,0.0,5.35,3.0,0.0,11.600000000000009,5.0,2.5,0.0,11.600000000000009,1.55,1.0,0.0,4.0,2.7,2.0,0.0,6.0,2.0945,2.0,0.0,4.0
rzsm>0.9_pr>80,ssp245,2046,3,0,4,0,14,13,6,6,3,0,8,13,1,15,11,20,56,3,0,0,2,0,4,0,13,13,6,6,3,0,7,12,0,15,11,19,56,3,0,0,1,0,2,0,3,2,1,1,1,0,2,2,0,3,3,5,7,1,0,0,2,0,2,0,6,7,6,6,3,0,5,7,0,7,6,7,21,3,0,0,2.0,0.0,2.0,0.0,4.33,6.5,6.0,6.0,3.0,0.0,3.5,6.0,0.0,5.0,3.67,3.8,8.0,3.0,0.0,0.0,8.8,5.0,0.0,15.500000000000007,8.5,5.0,0.0,15.400000000000006,1.7,1.0,0.0,3.200000000000003,4.4,4.0,0.0,7.0,3.1399999999999997,3.25,0.0,6.050000000000001
rzsm>0.9_pr>80,ssp245,2047,13,8,7,0,0,10,3,0,0,9,1,3,0,3,12,9,45,0,5,2,12,7,6,0,0,10,3,0,0,8,0,3,0,3,12,9,41,0,5,2,3,2,1,0,0,2,1,0,0,2,0,1,0,1,3,2,8,0,1,1,6,5,6,0,0,5,3,0,0,6,0,3,0,3,5,5,9,0,5,2,4.0,3.5,6.0,0.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,4.0,4.5,5.12,0.0,5.0,2.0,6.5,3.0,0.0,12.100000000000001,6.05,3.0,0.0,12.0,1.4,1.0,0.0,3.0,3.15,3.0,0.0,6.0,2.606,3.0,0.0,5.0120000000000005
rzsm>0.9_pr>80,ssp245,2048,0,10,11,0,9,0,13,8,0,12,6,6,3,0,5,7,55,0,0,5,0,10,10,0,7,0,13,6,0,12,4,5,3,0,5,6,53,0,0,5,0,3,2,0,2,0,3,1,0,3,1,1,1,0,1,2,13,0,0,2,0,6,5,0,5,0,5,6,0,5,4,5,3,0,5,4,7,0,0,3,0.0,3.33,5.0,0.0,3.5,0.0,4.33,6.0,0.0,4.0,4.0,5.0,3.0,0.0,5.0,3.0,4.08,0.0,0.0,2.5,7.5,5.5,0.0,12.100000000000001,6.95,5.0,0.0,12.100000000000001,1.75,1.0,0.0,3.0,3.15,4.0,0.0,6.0,2.6369999999999996,3.165,0.0,5.0
rzsm>0.9_pr>80,ssp245,2049,3,12,11,0,0,0,5,2,4,6,7,2,6,3,9,4,31,0,6,8,2,12,11,0,0,0,5,2,4,6,6,2,6,3,9,4,29,0,6,8,1,2,2,0,0,0,1,1,1,1,1,1,1,1,2,1,8,0,1,2,2,6,6,0,0,0,5,2,4,6,6,2,6,3,7,4,5,0,6,6,2.0,6.0,5.5,0.0,0.0,0.0,5.0,2.0,4.0,6.0,6.0,2.0,6.0,3.0,4.5,4.0,3.62,0.0,6.0,4.0,5.95,4.5,0.0,11.100000000000001,5.75,4.5,0.0,11.100000000000001,1.35,1.0,0.0,2.0,3.8,4.5,0.0,6.0,3.4810000000000003,4.0,0.0,6.0
rzsm>0.9_pr>80,ssp245,2050,0,4,0,0,13,2,0,7,4,10,23,0,4,1,15,5,16,6,6,3,0,4,0,0,13,0,0,6,4,10,23,0,3,0,14,5,14,5,6,3,0,2,0,0,3,0,0,1,1,2,4,0,1,0,3,2,4,2,2,1,0,2,0,0,6,0,0,6,4,6,6,0,3,0,5,3,6,3,4,3,0.0,2.0,0.0,0.0,4.33,0.0,0.0,6.0,4.0,5.0,5.75,0.0,3.0,0.0,4.67,2.5,3.5,2.5,3.0,3.0,5.95,4.0,0.0,15.100000000000001,5.5,4.0,0.0,14.0,1.4,1.0,0.0,3.1000000000000014,2.85,3.0,0.0,6.0,2.4625,2.75,0.0,5.075000000000001
rzsm>0.9_pr>80,ssp245,2051,0,4,7,0,9,0,9,3,0,0,8,1,13,6,7,1,21,2,3,0,0,3,7,0,9,0,8,3,0,0,8,0,12,6,7,0,20,2,2,0,0,1,2,0,2,0,2,1,0,0,1,0,2,1,2,0,6,1,1,0,0,3,4,0,5,0,6,3,0,0,8,0,7,6,5,0,6,2,2,0,0.0,3.0,3.5,0.0,4.5,0.0,4.0,3.0,0.0,0.0,8.0,0.0,6.0,6.0,3.5,0.0,3.33,2.0,2.0,0.0,4.7,3.0,0.0,9.400000000000006,4.35,2.5,0.0,9.300000000000004,1.1,1.0,0.0,2.0,2.85,2.5,0.0,6.100000000000001,2.4415,2.5,0.0,6.0
rzsm>0.9_pr>80,ssp245,2052,1,11,7,2,6,8,2,2,11,5,3,8,0,18,6,19,47,8,9,0,0,11,6,2,5,7,2,2,8,5,3,7,0,18,6,19,46,8,9,0,0,2,2,1,1,3,1,1,2,1,1,3,0,3,1,4,11,2,3,0,0,6,4,2,5,3,2,2,4,5,3,3,0,6,6,6,9,5,4,0,0.0,5.5,3.0,2.0,5.0,2.33,2.0,2.0,4.0,5.0,3.0,2.33,0.0,6.0,6.0,4.75,4.18,4.0,3.0,0.0,8.65,6.5,0.9000000000000001,18.1,8.2,6.0,0.0,18.1,2.1,1.5,0.0,3.1000000000000014,3.75,4.0,0.0,6.0,3.2045000000000003,3.0,0.0,5.550000000000001
rzsm>0.9_pr>80,ssp245,2053,7,9,0,0,8,2,0,7,0,0,0,1,6,7,4,19,40,7,0,3,6,8,0,0,6,2,0,7,0,0,0,0,6,7,4,19,36,6,0,3,2,2,0,0,1,1,0,2,0,0,0,0,1,2,1,3,5,1,0,1,4,6,0,0,6,2,0,4,0,0,0,0,6,4,4,7,15,6,0,3,3.0,4.0,0.0,0.0,6.0,2.0,0.0,3.5,0.0,0.0,0.0,0.0,6.0,3.5,4.0,6.33,7.2,6.0,0.0,3.0,6.0,3.5,0.0,10.000000000000014,5.5,3.5,0.0,9.100000000000016,1.1,1.0,0.0,2.1000000000000014,3.35,3.5,0.0,6.100000000000001,2.7265,3.0,0.0,6.033
rzsm>0.9_pr>80,ssp245,2054,22,1,0,0,9,9,4,1,0,7,1,3,10,5,3,4,31,3,3,4,22,0,0,0,8,9,4,0,0,6,0,3,10,5,3,4,30,2,2,4,5,0,0,0,2,2,1,0,0,1,0,1,2,2,1,1,8,1,1,2,6,0,0,0,5,7,4,0,0,6,0,3,5,3,3,4,6,2,2,2,4.4,0.0,0.0,0.0,4.0,4.5,4.0,0.0,0.0,6.0,0.0,3.0,5.0,2.5,3.0,4.0,3.75,2.0,2.0,2.0,6.0,3.5,0.0,11.200000000000017,5.6,3.5,0.0,11.200000000000017,1.5,1.0,0.0,2.3000000000000043,2.9,3.0,0.0,6.0,2.5075,2.75,0.0,4.550000000000001
rzsm>0.9_pr>80,ssp245,2055,0,3,8,0,2,22,0,3,0,6,3,3,1,5,0,29,43,7,6,6,0,3,8,0,2,22,0,2,0,6,3,3,0,5,0,28,41,7,6,4,0,1,2,0,1,5,0,1,0,2,1,1,0,1,0,4,9,1,1,2,0,3,6,0,2,7,0,2,0,4,3,3,0,5,0,9,10,7,6,2,0.0,3.0,4.0,0.0,2.0,4.4,0.0,2.0,0.0,3.0,3.0,3.0,0.0,5.0,0.0,7.0,4.56,7.0,6.0,2.0,7.35,3.0,0.0,22.70000000000001,7.0,3.0,0.0,22.60000000000001,1.6,1.0,0.0,4.100000000000001,3.45,3.0,0.0,7.200000000000003,2.798,3.0,0.0,6.100000000000001
rzsm>0.9_pr>80,ssp245,2056,0,4,4,5,8,6,0,2,12,3,7,5,5,6,6,11,17,0,17,0,0,3,4,5,7,6,0,2,11,2,7,5,5,6,6,11,16,0,16,0,0,1,1,1,2,1,0,1,3,1,2,1,1,2,1,2,2,0,3,0,0,3,4,5,5,6,0,2,6,2,5,5,5,4,6,6,13,0,8,0,0.0,3.0,4.0,5.0,3.5,6.0,0.0,2.0,3.67,2.0,3.5,5.0,5.0,3.0,6.0,5.5,8.0,0.0,5.33,0.0,5.9,5.0,0.0,12.500000000000007,5.6,5.0,0.0,11.500000000000007,1.25,1.0,0.0,2.1000000000000014,4.25,5.0,0.0,6.200000000000003,3.525,3.585,0.0,6.0
rzsm>0.9_pr>80,ssp245,2057,6,8,6,1,0,0,6,11,0,9,6,1,0,0,8,10,82,0,0,1,6,8,6,0,0,0,6,9,0,9,6,0,0,0,8,9,79,0,0,0,1,2,1,0,0,0,1,2,0,3,1,0,0,0,3,3,10,0,0,0,6,6,6,0,0,0,6,6,0,4,6,0,0,0,3,5,26,0,0,0,6.0,4.0,6.0,0.0,0.0,0.0,6.0,4.5,0.0,3.0,6.0,0.0,0.0,0.0,2.67,3.0,7.9,0.0,0.0,0.0,7.75,3.5,0.0,10.100000000000001,7.3,3.0,0.0,9.0,1.35,0.5,0.0,3.0,3.7,1.5,0.0,6.0,2.4535,1.335,0.0,6.0
rzsm>0.9_pr>80,ssp245,2058,7,9,11,2,0,8,10,0,0,13,1,6,8,0,0,8,71,2,2,0,6,9,11,2,0,7,10,0,0,13,0,6,8,0,0,7,69,2,2,0,2,2,2,1,0,1,3,0,0,2,0,2,3,0,0,1,10,1,1,0,4,5,7,2,0,7,6,0,0,7,0,4,3,0,0,7,22,2,2,0,3.0,4.5,5.5,2.0,0.0,7.0,3.33,0.0,0.0,6.5,0.0,3.0,2.67,0.0,0.0,7.0,6.9,2.0,2.0,0.0,7.9,4.0,0.0,11.200000000000003,7.6,4.0,0.0,11.200000000000003,1.55,1.0,0.0,3.0,3.9,2.5,0.0,7.0,2.77,2.335,0.0,6.91
rzsm>0.9_pr>80,ssp245,2059,10,6,7,0,1,2,5,10,7,2,4,17,0,5,7,10,42,3,12,25,10,6,6,0,0,0,5,10,7,0,3,17,0,5,6,10,40,2,11,25,3,1,1,0,0,0,1,2,1,0,1,4,0,1,1,3,9,1,2,4,4,6,6,0,0,0,5,6,7,0,3,6,0,5,6,5,8,2,7,11,3.33,6.0,6.0,0.0,0.0,0.0,5.0,5.0,7.0,0.0,3.0,4.25,0.0,5.0,6.0,3.33,4.44,2.0,5.5,6.25,8.75,6.5,0.9000000000000001,17.80000000000001,8.15,6.0,0.0,17.80000000000001,1.75,1.0,0.0,4.0,4.35,5.0,0.0,7.100000000000001,3.6049999999999995,4.345000000000001,0.0,6.025
rzsm>0.9_pr>80,ssp245,2060,6,24,0,0,0,0,0,0,7,1,8,20,1,0,6,0,40,9,4,13,6,24,0,0,0,0,0,0,7,0,8,19,0,0,6,0,37,8,4,13,1,5,0,0,0,0,0,0,2,0,2,5,0,0,1,0,5,4,1,3,6,8,0,0,0,0,0,0,4,0,4,6,0,0,6,0,15,2,4,6,6.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,4.0,3.8,0.0,0.0,6.0,0.0,7.4,2.0,4.0,4.33,6.95,2.5,0.0,20.400000000000006,6.6,2.0,0.0,19.500000000000007,1.45,0.5,0.0,5.0,3.05,1.0,0.0,6.200000000000003,2.2915,1.0,0.0,6.0
